loss,accuracy,val_loss,val_accuracy
0.7406156063079834,0.5638700127601624,0.5868405103683472,0.773413896560669
0.6434431076049805,0.6243386268615723,0.5264904499053955,0.8217522501945496
0.6004246473312378,0.6568405032157898,0.4745281934738159,0.8549848794937134
0.561497151851654,0.704459547996521,0.42828673124313354,0.8519637584686279
0.4997750520706177,0.7626606225967407,0.38582080602645874,0.8640483617782593
0.4741157293319702,0.7709750533103943,0.348325252532959,0.861027181148529
0.45230773091316223,0.7936508059501648,0.31270354986190796,0.8851963877677917
0.4022502303123474,0.8185940980911255,0.2895785868167877,0.8882175087928772
0.37161821126937866,0.8276643753051758,0.2686128318309784,0.8942598104476929
0.3723103702068329,0.8329554200172424,0.2574651837348938,0.903323233127594
0.3642455041408539,0.841269850730896,0.24764689803123474,0.903323233127594
0.3484210669994354,0.8442932963371277,0.24369993805885315,0.9063444137573242
0.33008265495300293,0.8563870191574097,0.23696617782115936,0.903323233127594
0.33122843503952026,0.8563870191574097,0.22858251631259918,0.9123867154121399
0.31368279457092285,0.8616780042648315,0.22884483635425568,0.9123867154121399
0.31706780195236206,0.853363573551178,0.22317740321159363,0.9063444137573242
0.3006901443004608,0.863189697265625,0.2221621870994568,0.9154078364372253
0.28449684381484985,0.8881330490112305,0.22176234424114227,0.9123867154121399
0.29340338706970215,0.8835979104042053,0.22013653814792633,0.9063444137573242
0.31811073422431946,0.8730158805847168,0.22254548966884613,0.9123867154121399
0.28734999895095825,0.8647014498710632,0.22040334343910217,0.9154078364372253
0.28622543811798096,0.8828420042991638,0.22329172492027283,0.9184290170669556
0.27999648451805115,0.8790627121925354,0.2203826904296875,0.9123867154121399
0.2761266827583313,0.8813303112983704,0.22234255075454712,0.9063444137573242
0.2680410146713257,0.8858654499053955,0.21810486912727356,0.9093655347824097
0.2679886817932129,0.8835979104042053,0.2184876799583435,0.9123867154121399
0.26267558336257935,0.8911564350128174,0.21403378248214722,0.9093655347824097
0.2684639096260071,0.8828420042991638,0.21337440609931946,0.9123867154121399
0.26048871874809265,0.8873772025108337,0.2129390686750412,0.9063444137573242
0.2507057189941406,0.8904005885124207,0.21473290026187897,0.9154078364372253
0.25812917947769165,0.8926681876182556,0.21443529427051544,0.9093655347824097
0.2515910267829895,0.8956916332244873,0.21630074083805084,0.9093655347824097
0.2594120502471924,0.8820861577987671,0.21543213725090027,0.9093655347824097
0.26072394847869873,0.8828420042991638,0.21180687844753265,0.9093655347824097
0.2620919644832611,0.8911564350128174,0.21387676894664764,0.9093655347824097
0.2526170015335083,0.9009826183319092,0.2151370793581009,0.9063444137573242
0.26255589723587036,0.8873772025108337,0.21152491867542267,0.9063444137573242
0.2523844242095947,0.8904005885124207,0.21381345391273499,0.9063444137573242
0.24329309165477753,0.896447479724884,0.213967964053154,0.9093655347824097
0.24874058365821838,0.9040060639381409,0.21126405894756317,0.9003021121025085
0.24239210784435272,0.8972033262252808,0.21126122772693634,0.9063444137573242
0.22953294217586517,0.9024943113327026,0.21222221851348877,0.9063444137573242
0.23061229288578033,0.896447479724884,0.2108800858259201,0.9093655347824097
0.23287416994571686,0.8934240341186523,0.210418701171875,0.9154078364372253
0.24425925314426422,0.9002267718315125,0.21035222709178925,0.9093655347824097
0.22396643459796906,0.8972033262252808,0.21044939756393433,0.9063444137573242
0.21989648044109344,0.8987150192260742,0.20801995694637299,0.9093655347824097
0.2438524067401886,0.8956916332244873,0.2096923589706421,0.9154078364372253
0.22554589807987213,0.8979591727256775,0.2083776891231537,0.9154078364372253
0.2240525335073471,0.8979591727256775,0.20600999891757965,0.9184290170669556
0.23375247418880463,0.8994709253311157,0.20797070860862732,0.9093655347824097
0.2230534702539444,0.9032502174377441,0.20899483561515808,0.9093655347824097
0.22715015709400177,0.9032502174377441,0.20587272942066193,0.9063444137573242
0.22610805928707123,0.9055177569389343,0.20506300032138824,0.9123867154121399
0.21606184542179108,0.9009826183319092,0.2061614692211151,0.9093655347824097
0.2273975908756256,0.9077853560447693,0.2002038210630417,0.9063444137573242
0.22978085279464722,0.906273603439331,0.2029736042022705,0.9123867154121399
0.22179366648197174,0.9115646481513977,0.20108984410762787,0.9123867154121399
0.228123739361763,0.8987150192260742,0.20331642031669617,0.9123867154121399
0.23064124584197998,0.8987150192260742,0.2019684910774231,0.9093655347824097
0.23089157044887543,0.9002267718315125,0.20029239356517792,0.9123867154121399
0.2339879870414734,0.896447479724884,0.2037912905216217,0.9123867154121399
0.2246078997850418,0.9024943113327026,0.20146529376506805,0.9063444137573242
0.2156027853488922,0.9130763411521912,0.20589514076709747,0.9093655347824097
0.21305833756923676,0.906273603439331,0.2060927003622055,0.903323233127594
0.21266929805278778,0.9077853560447693,0.20592966675758362,0.9123867154121399
