loss,accuracy,val_loss,val_accuracy
0.733173131942749,0.5109599232673645,0.6973412036895752,0.45619335770606995
0.6793639659881592,0.5109599232673645,0.6527441740036011,0.45619335770606995
0.6515660285949707,0.5162509679794312,0.6266892552375793,0.47129908204078674
0.6322426795959473,0.5873016119003296,0.6059300899505615,0.634441077709198
0.615048885345459,0.7082388401031494,0.5850832462310791,0.7794561982154846
0.5968210697174072,0.7687074542045593,0.5653769373893738,0.8308157324790955
0.5739586353302002,0.8012093901634216,0.545731782913208,0.8519637584686279
0.5522488355636597,0.817082405090332,0.525546133518219,0.870090663433075
0.538856565952301,0.8276643753051758,0.5031332969665527,0.8761329054832458
0.5134417414665222,0.8480725884437561,0.4792966842651367,0.8912386894226074
0.497333824634552,0.8337112665176392,0.45100587606430054,0.8912386894226074
0.46533697843551636,0.8707482814788818,0.4162723124027252,0.9003021121025085
0.43687987327575684,0.8699924349784851,0.38868898153305054,0.9003021121025085
0.41425833106040955,0.8775510191917419,0.36823776364326477,0.9093655347824097
0.39613229036331177,0.8677248954772949,0.3511289954185486,0.9063444137573242
0.38325631618499756,0.875283420085907,0.341875821352005,0.8972809910774231
0.3573579788208008,0.8851096034049988,0.3283868432044983,0.9093655347824097
0.3519473075866699,0.8881330490112305,0.3165540397167206,0.9093655347824097
0.3411371409893036,0.8858654499053955,0.31329113245010376,0.9003021121025085
0.32997727394104004,0.8835979104042053,0.30772483348846436,0.9063444137573242
0.33377838134765625,0.8745275735855103,0.29992395639419556,0.8942598104476929
0.31812599301338196,0.8979591727256775,0.29451000690460205,0.8972809910774231
0.31792497634887695,0.8881330490112305,0.2894665002822876,0.8942598104476929
0.3090674877166748,0.8941798806190491,0.2873302698135376,0.9003021121025085
0.30313727259635925,0.896447479724884,0.28631749749183655,0.9003021121025085
0.30128565430641174,0.9024943113327026,0.2854718565940857,0.8972809910774231
0.2968989610671997,0.8926681876182556,0.2848208248615265,0.8942598104476929
0.2900371849536896,0.896447479724884,0.28475305438041687,0.8942598104476929
0.28682664036750793,0.9009826183319092,0.28392264246940613,0.8912386894226074
0.28678834438323975,0.8994709253311157,0.28153979778289795,0.8912386894226074
0.2754161059856415,0.9108087420463562,0.27850407361984253,0.8942598104476929
0.28443199396133423,0.9047619104385376,0.27506986260414124,0.9063444137573242
0.26668664813041687,0.9115646481513977,0.2734118402004242,0.9003021121025085
0.2754003405570984,0.8956916332244873,0.2680073082447052,0.8882175087928772
0.26577746868133545,0.9092970490455627,0.2709439992904663,0.8912386894226074
0.2706606388092041,0.9009826183319092,0.2655221223831177,0.8942598104476929
0.2514450252056122,0.9153439402580261,0.26483264565467834,0.8972809910774231
0.266399085521698,0.8987150192260742,0.26467883586883545,0.903323233127594
0.27530574798583984,0.9002267718315125,0.26617231965065,0.8972809910774231
0.26652905344963074,0.9009826183319092,0.2643792927265167,0.9063444137573242
0.25893425941467285,0.9092970490455627,0.2641318142414093,0.8972809910774231
0.26498162746429443,0.9055177569389343,0.2655086815357208,0.8972809910774231
0.25826290249824524,0.9092970490455627,0.2643496096134186,0.8851963877677917
0.2555188536643982,0.9115646481513977,0.26455265283584595,0.8972809910774231
0.2602439820766449,0.9017384648323059,0.26286953687667847,0.9063444137573242
0.2535986006259918,0.9108087420463562,0.26186761260032654,0.8942598104476929
0.24535976350307465,0.9138321876525879,0.26070380210876465,0.8942598104476929
0.25583115220069885,0.9115646481513977,0.2607499361038208,0.8972809910774231
0.24281413853168488,0.908541202545166,0.26170310378074646,0.9003021121025085
0.257133811712265,0.9047619104385376,0.2594687342643738,0.8882175087928772
0.24582473933696747,0.9092970490455627,0.2569539248943329,0.8912386894226074
0.2399999499320984,0.9168556332588196,0.2587653696537018,0.8942598104476929
0.24578191339969635,0.9070294499397278,0.25460588932037354,0.903323233127594
0.2495414912700653,0.9032502174377441,0.2483748495578766,0.903323233127594
0.24637766182422638,0.9115646481513977,0.24833817780017853,0.903323233127594
0.23967891931533813,0.918367326259613,0.24734805524349213,0.9063444137573242
0.2324727326631546,0.9176114797592163,0.24698448181152344,0.9093655347824097
0.22979116439819336,0.9198790788650513,0.24499988555908203,0.9123867154121399
0.2273777276277542,0.9145880341529846,0.24448361992835999,0.9093655347824097
0.23116135597229004,0.9123204946517944,0.24112127721309662,0.9154078364372253
0.22500889003276825,0.9138321876525879,0.23975397646427155,0.9154078364372253
0.23821225762367249,0.9055177569389343,0.2440939098596573,0.903323233127594
0.2308838814496994,0.9168556332588196,0.24080497026443481,0.903323233127594
0.23526690900325775,0.9070294499397278,0.24211706221103668,0.9093655347824097
0.23039479553699493,0.908541202545166,0.2397923469543457,0.9063444137573242
0.22665776312351227,0.9153439402580261,0.2394126057624817,0.9003021121025085
0.2250470519065857,0.9123204946517944,0.24010775983333588,0.9093655347824097
0.23319660127162933,0.9160997867584229,0.23702934384346008,0.9063444137573242
0.22197672724723816,0.9244142174720764,0.23763851821422577,0.9063444137573242
0.22277987003326416,0.918367326259613,0.24019905924797058,0.9063444137573242
0.21703343093395233,0.930461049079895,0.24059928953647614,0.903323233127594
0.20738600194454193,0.9266817569732666,0.2411762773990631,0.903323233127594
0.21910375356674194,0.9176114797592163,0.2366960346698761,0.903323233127594
0.21608369052410126,0.920634925365448,0.23918184638023376,0.9063444137573242
0.21801605820655823,0.9153439402580261,0.23656576871871948,0.9123867154121399
0.20509907603263855,0.9266817569732666,0.23616504669189453,0.9154078364372253
0.22645558416843414,0.9145880341529846,0.2316625565290451,0.9184290170669556
0.21632926166057587,0.9168556332588196,0.23236285150051117,0.9123867154121399
0.20507526397705078,0.9281935095787048,0.23407000303268433,0.9063444137573242
0.21305011212825775,0.918367326259613,0.23191149532794952,0.9154078364372253
0.22287319600582123,0.9115646481513977,0.23135539889335632,0.9093655347824097
0.20670293271541595,0.9297052025794983,0.23415400087833405,0.9093655347824097
0.2120964080095291,0.920634925365448,0.23568986356258392,0.903323233127594
0.21806880831718445,0.9191232323646545,0.23354512453079224,0.9093655347824097
0.21971240639686584,0.9130763411521912,0.23198391497135162,0.9123867154121399
0.21058358252048492,0.9176114797592163,0.23092322051525116,0.9123867154121399
0.20994746685028076,0.920634925365448,0.226217582821846,0.9123867154121399
0.20468713343143463,0.9236583709716797,0.2268228977918625,0.9123867154121399
0.19787122309207916,0.9251700639724731,0.22787605226039886,0.9093655347824097
